tweet,label,id
If you eat a Tide Pod it cures the #coronavirus,1,3273
"@NORML With all the fake “cures” for #COVID19 and the hoarding of one particular drug, we’d be better off telling people to indulge in cannabis as a precaution. No one overdoses on it and isn’t there some indication it disrupts a cytokine storm?",1,3274
"Two things you should remember about this #CoronavirusOutbreak are that it will mutate, even with a vaccine in place. And, more importantly: THERE IS NO MONEY IN THE CURE.",1,3275
@Gm0neyy_ Corona virus symptoms are similar to pneumonia,1,3276
RT @camden_murphyyy: Every Novi student who survived the 2012 Washington D.C trip in 8th grade is immune to corona,1,3277
"Why were US tax dollars allowed to fund a coronavirus project in Wuhan? Why are we giving China aid of any kind? Where else have we sent tax dollars to fund bioweapons? 
@RepKayGranger @SenTedCruz @JohnCornyn #coronavirus https://t.co/3nr5ZKweBG",1,3278
Don't drink Bleach or Lysol. #disinfectant #COVID19 https://t.co/49ZbIie7BL,1,3279
RT @ChampagneAnyone: bro you drank 19 beers and did cocaine until 6am you don’t need to worry about the coronavirus killing you,1,3280
@Q_Estrada @Merkaba369 @spaceanimal19 @ScottPresler @HillaryClinton You should give credit to Republican leadership like Regan who admitted they flooded the ghettos with cocaine thus birthing the crack epidemic.ool no far as Tulsa and how the hate of black success drove ppl to burn it down #blackwallstreet,1,3281
"@PMOIndia PMO, @MoHFW_INDIA #COVID19
Sir, Kalonji can help Kill off Bacteria of COVID19
Kalonji is high in antioxidants, which help neutralize harmful free radicals, Sir pls get the research done on Kalonji it may cure COVID19",1,3282
"Ebola outbreak in Africa, MERS, SARS, SwineFlu outbreaks in China and now Corona outbreak 20 miles from the Wuhan lab that “stole” the deadly bio weapon from Canada isolated by a Dutch lab. Was it a test to see how effective it is on people as a bio-virus?",1,3283
"@Deepali_p China is the #source of #coronavirus It's part of #Chinese aggression, global ambition, and #biowarfare against the world. To import protective equipment from China and expect it to be ""not faulty"" is stupidity! #ChineseVirus19 #BioWeapon",1,3284
dear bbc i want to fight for you i know youre more than news which has been questionable youre also great drama documentaries kids tv etc but dont make me question that by inviting farage on to talk about corona ffs show youll fight for your integrity yourselves,0,3285
@Clorox But drinking it won’t cure #COVID19 @realDonaldTrump https://t.co/46jlrzVBXe,1,3286
"Report: Out of 282 traffic arrests & bookings in Polk County Iowa, 282 were black & 0 were white •Polk County Iowa is 4.8% black and 88% white •This is what institutionalized white supremacy looks like in the criminal justice systemhttps://t.co/ueD0XnJlvf — Qasim Rashid, Esq. (@MuslimIQ) August 16, 2018",1,3287
"US Launches ‘Full-Scale Investigation’ Into #Wuhan Lab https://t.co/cMX7XnvwmK

#bioweapon #biowarfare #economicsabotage #war #corona #coronavirus #covid19 #chinesecommunists #china #communism #ww3",1,3288
The new virus from #China can not be contracted by @GOP  Senators... the entire #Republican Party is immune to the coronavirus because they are chronically sick from the “trump virus”-2 viruses can not be in their body @ the same time! @realDonaldTrump @TheRickWilson @gtconway3d https://t.co/lj878Qfwwp,1,3289
"Trump used his briefing 2 suggest that injecting Lysol into the body could cure COVID-19. This means that not only do we have 2 keep ourselves safe from a virus, we also have 2 protect ourselves from the lethal messages coming from the leader of the free world. THIS IS NOT NORMAL",1,3290
"#CoronaVirusTruth- Name of #ChineseVirus19 Decoded
   
C - Chinese
O - Originated
V - Virus
 I - In
D - December
19 - 2019
= #COVID19

So, #CoronaVirus is #ChineseCoronaVirus+#ChineseWuhanVirus &amp; a #BioWeapon of #China 4 #ChineseBioterrorism. #ChinaLiedPeopleDie #CoronaVirusIndia https://t.co/0szauS39eb",0,3291
@CrosseyedTease @BeteUnitedFC According to the Purell site they have a spray that kills coronavirus in 60 seconds lol 🤷🏻‍♂️ https://t.co/gDoFdEZbE8,1,3292
"@Alan_Beard1 None of the above are morally defensible. Given the mounting evidence that #nicotine use prevents #COVID19 infection and lessens the severity of symptoms, everyone should be advised to start consuming as much nicotine as they are comfortable by any means they find pleasurable",1,3293
"This coronavirus business is just like the pork flu or whatever from 10 years ago, which also came from China. As long as your immune system isn't made of lint and sadness you'll be fine babe",1,3294
#Coronavirus can we stop with these new cures. Stating one person it's more likely that that person was going to get better with no medication.,1,3295
@realdonaldtrump @cnn @ABC @govuk hygene and social distancing will not prevent the spread of Covid 19 try experimentally using dogs how many viruses are coincidentally symptomatic and asymptomatic meaning to me immune to the virus #covid19 #coronavirus #coronavirusuk,1,3296
Anyone who has been to the bar the bar is immune to the coronavirus,1,3297
"The #Coronavirus had a patent that goes back to July 2015. Wuhan virology Institute was working with the Pearson Institute on patenting this virus... for vaccines. What a strange coincidence. #China #Medical #CoronavirusOutbreak
 #WWG1WGA #bioweapon https://t.co/icwa9cVmQJ",1,3298
"Stay the course @JBPritzker , again, you can’t cure ignorance but you can prevent additional #COVID19 deaths!",0,3299
@AriUkkonen @YourMorning Ari you are a moron...there is a cure for the flu there is no cure for corona virus...if u really believe this then you should volunteer to be more helpful to the people current infected BC as u said...virus is safe.,1,3300
me going full schizophrenia researching endlessly about this chinese engineered botched bioweapon called the novel coronavirus https://t.co/3S1A7xknPt,1,3301
"Coronavirus: The ""Cures"" Will Be Worse Than the Disease — Steemit https://t.co/CuZgVDVVCe",1,3302
"@delefleurflin @boldinventions @thehill Judging from his timeline he's a right wing conspiracy nut who legitimately believes the coronavirus is fake news.

He'd better hope he doesn't catch it.",1,3303
"Like him, hate him. Tony speaks sense 👍 mass testing for #COVID19 is the only way to eradicate this until we have a cure/vaccine 👍 we must avoid the #torygenocide and #StayAtHomeAndStaySafe 👍 https://t.co/A2x9IZPsB1",1,3304
"China lied, People died 🙌
Fuck You China 🖕

#BoycottChina 
#coronavirusindia  #CoronaVirus #ChineseVirus #ChineseWuhanVirus #ChineseBioterrorism #ChineseBioWeapon https://t.co/mwNAN2MCsY",1,3305
Be careful not to choke on your convictions. Lol! #DontDrinkBleach #lysol #clorox #COVID19 https://t.co/CtKJt8gHGF,1,3306
"Early results are positive as @moderna_tx works to create a #covid19 vaccine, according to this story from @medcitynews. https://t.co/Y7jRjTjggy",1,3307
"“it’s the coronavirus”

“no, it’s cocaine”",1,3308
#ACTOFWAR #China intentionally sending contaminated #Coronavirus testing kits found to be contaminated with the Virus #WWIII #BioWeapon #ChinaAttacks https://t.co/mhEFBNIwo5 https://t.co/GEAtnE8HH9,1,3309
"Blue got caught putting lead in their food and killing thousands of dogs. Do your research please before buying a product. — Logan (@LoLoR_2412) January 4, 2018",1,3310
"I am right about Amazon costing the United States Post Office massive amounts of money for being their Delivery Boy. Amazon should pay these costs (plus) and not have them bourne by the American Taxpayer. Many billions of dollars. P.O. leaders don’t have a clue (or do they?)! — Donald J. Trump (@realDonaldTrump) April 3, 2018",1,3311
"""iT's JuSt A fLu BrO"" https://t.co/TDEaBdCQFX",0,3312
"if i got corona i wouldn’t be that mad tbh. quarantine would give me a lot of time to catch up on shows and stuff, read, write a bunch and if i’m lucky, die",0,3313
@CNN They should find cure for covid19. It's only destruction that they know.,0,3314
.@POTUS Evidently we no longer have #flu according to #drscarf I mean #DrBirk Fire these jokers #DrainTheSwamp #DrainTheDeepStateLuciferianCabal #COVID19 CURED THE FLU!!! https://t.co/0BGSqtgIzV,1,3315
people in the administration need to resign for the continuing massive testing deficiencies knew in january about covid 19 and he failed to do the one thing necessary to stop the spread of coronavirus to test for it so we can contain it,1,3316
@safiranand Do we need more evidence that Coronavirus was created in a lab?? #bioweapon #coronavirus,1,3317
"Both Remdesivir and Chloroquine show promise, according to Chinese authorities.
.
https://t.co/B3FPRwbXeo
.
#LockdownEnd #vaccine @BillGates #Covid_19 #Facts",1,3318
There's not a single confirmed case of an Asian infected in NYC. Stop discriminating cause the virus definitely doesn't. #racist #coronavirus https://t.co/Wt1NPOuQdy,1,3319
"If you really, really believe, you may take the magic #Lysol potion and fly to Never Never #Trump Land.

https://t.co/8LmfGJyGTN

#coronavirus #pandemic #virus #epidemic #medicine #health #vaccine #Covid19 #brain #psychology #neuroscience #science #history #CDC #NIH #law #books",1,3320
"@Ordinary1World #trump and all his #christianright #evangelicas supporters first I want them completely #disinfected with their lord trump's own  #vaccine #lysol will do the trick.
#COVID19 
#VoteBlueNoMatterWho2020",1,3321
"coronavirus seems to be a mainly respitory thing
essential oils are aromatic and are NOT GOOD if you have breathing problems
these people will sell you these things on the basis of a cure or preventative when in all likelihood it could just further your pain",1,3322
@flippercat @curtisburch Unless it’s the cure for coronavirus,1,3323
the meth you mistook for molly in 2014 was the corona virus vaccine,1,3324
"I demand that Cracker Barrel immediately change its name to Caucasian Barrel because I am offended — Jamey McMahan (@jameymcmahan75) July 10, 2015",1,3325
breaking i am announcing a new directive requiring ny health insurers to waive cost sharing associated with testing for coronavirus including emergency room urgent care and office visits we cant let cost be a barrier to access to covid19 testing for any new yorker,1,3326
Snake oil salesman @realDonaldTrump’s Malaria Drug Treatment Kills Coronavirus Patients https://t.co/rQKOj3FQ4C via @politicususa,1,3327
"The Odessa Shooter’s name is Seth Ator, a Democrat Socialist who had a Beto sticker on his truck. — Sue Moore (@suemo54) September 1, 2019",1,3328
"In the 1640’s the Dutch inhabitants of New Amsterdam built a 12′ wall to keep the bad hombres out. In 1664 the British ignored the wall and took New Amsterdam by sea. It’s now called New York. They took down the wall and built a street. It’s called Wall Street. pic.twitter.com/Cbhp9N8BDW — Joe Delmonaco (@JoeDelmonaco) January 7, 2019",1,3329
"it takes a special kind of idiot to believe this virus came from someone eating bat soup down the street from the bat-virus bioweapons research lab.    Just saying...

#Covid_19 
#coronavirus 
#WHO",1,3330
"@Ph03n1x24 Bleach and Lysol kills coronavirus. World societies need to quit eating abhorrent foods like dogs, cats, bats, monkeys, etc.",1,3331
"So, thankfully Dettol and a few other bleach companies have come out and confirmed that actually it’s probably not a great idea to inject yourself with bleach as a cure for #COVID19.

So that’s grand. #Trump https://t.co/4yXTf0k3u5",1,3332
RT @ssskyyy_: if you went to BTHS during the lead water and black mold era you’re immune to the corona virus...,1,3333
"#coronavirus #ChinaLiedPeopleDie #ChineseBioterrorism #CCPVirus 
They release the bioweapon on the world, lie about it, then create a false narrative and when the world like in South Asia, refuses to believe their BULLSHIT.",1,3334
@HFWOdisha Awareness is the prime medicine to cure or prevent #Covid19 like disease.,1,3335
"the professional might get it, they wouldn't know, they're professionals and it can't happen to them. they wouldn't even have to look into #Covid_19 and bother with PPE. it's just a flu to them.",1,3336
"I guess one advantage of #COVID19 is it CURED Gluten allergies, Yaaa! I cannot find regular flour but Gluten free is available. Makes one wonder what all the fuss was about.",0,3337
"Normalcy bias or what keeps people ignorant in their western privileged ""Corona virus is just a flu bro!"" bubble. https://t.co/12VKVwIwcK",1,3338
"we have been very busy today delivering OXYL-PRO Hand &amp; Hard surface Disinfection to various companies in need of protection
 No Silver - No Chlorine - Kills Coronavirus
 #oxylpro #schurltd #nhsuk #covid_19 #disinfection https://t.co/ASdILwh3l1",1,3339
"Virus sits up in your throat. Then spray propolis in your nose and throat. Don’t allow the virus to replicate. 

Government study saying propolis kills coronavirus, herpes, polio, flu A/B. But everyone is so safe in a level 1 surgical mask. 

#COVID19 

https://t.co/4l11Vi5ZEN",1,3340
if you dont wear a mask in public the people will not talk to you meet the pakistani family in hong kong giving away thousands of face masks and sanitary products for free to those in need amid coronavirus,1,3341
"Anti-vaxxers: “There are nowhere NEAR enough safety studies on vaccines!!! Don’t inject these TOXIC chemicals!!! 😫”
 
 Also anti-vaxxers: “We should inject disinfectants to cure COVID19?
 ...K’...sure, why not? 👍🧐”",1,3342
"Why has it taken the threat of a virus before they started cleaning tube stations?? Trains should be cleaned every week, the seats have more dust than sahara desert. https://t.co/mNElIEGfRi",0,3343
@ManLikeToka @etitibass @NCDCgov @LSMOH We are the cure against #Covid_19,1,3344
"Search for a COVID-19 Vaccine Heats up in China, US https://t.co/Bv5vG9r2D0 #COVID19 #vaccines https://t.co/Z7GZXAksv9",1,3345
RT @yeti_runners: If you’ve ever eaten gummy bears from the bowl at Mile 70 in a ultra. You are immune to the corona virus.,1,3346
"The coronavirus vaccine nearing clinical trials, the end of the epidemic is at hand now, good news from China https://t.co/wO1369kX1u",1,3347
"if you have swam in canoe creek, you are immune to the corona virus",1,3348
@ruthiebsmith @eugenegu @realDonaldTrump #Trump suggested that injecting #disinfectant into people's bodies might be a cure for #COVID19. Splitting semantic hairs doesn't change the narrative. There's no place to hide the truth this time.,1,3349
dominican republic found the cure for covid19,1,3350
the fact that one way tickets to italy are like 600 rn thats it im packing my bags and starting a new life if i get corona virus i get corona virus,1,3351
So if a flu shot prevents the flu.. Coronavirus is prevented by... https://t.co/GxXcG1jxEw,1,3352
"This literally appears to be a modern day lynching. These 2 men, and 1 other, abducted 2 young Black men from a grocery store parking lot in Moore, Oklahoma. Then shot & killed them. Stripped them naked. Burned clothes. Took them to a pond & tied their bodies to cinder blocks pic.twitter.com/m7m0Sq03X5 — Shaun King (@ShaunKing) April 26, 2018",1,3353
"A 100,000 casualties estimate is best case scenario 😮? Anyone out there who still thinks this is just a Flu? #pandemic  #CoronavirusOutbreak https://t.co/u0ae1zIT7A",0,3354
"My dad legit think that coronavirus can be a bioweapon developed by USA to genocide China
Ughhhh",1,3355
RT @TerminalLance: This kills Coronavirus in the system https://t.co/iOFNlkSrUj,1,3356
If you’ve smoked @lilfalvio grabba spliffs you’re immune to the corona virus 😭🤣 https://t.co/j5z65faNgh,1,3357
@Robbo1992x Wonder how far along cHiNa is with a vaccine?,1,3358
"How so Mr. Predident? Your administration actually slashed funding for research extensively and denied climate change! How then will you work with China to fix what a simple 99 Cents Lysol can fix?? All the same, any working together is better than not working together at all!!!! https://t.co/1WciTwrv9N",1,3359
"The antiviral drug remdesivir prevents replication of the severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) by inhibiting RNA replication. 
https://t.co/emMMHhs28d
#Remdesivir #drug #novel #coronavirus #replicate #covid19 https://t.co/3IJM7p2PZH",1,3360
"The new cure for #COVID19 is cocaine. 
Go get ya sum",1,3361
"News is that since January, classified security briefings told Trump that a pandemic was coming.  Trump did nothing, told us it was a “Democrat Hoax,” and that the fifteen cases would soon be none. Thread.  #coronavirus #TrumpPandemic #TrumpLiesPeopleDie   https://t.co/uUgpRnUZCX",1,3362
"@ElevateSon @Sam2323_43433 Disease came from bio weapons lab in Wuhan China,  the WHO was actually lied and called Trump racist when the ban of Chinese to enter the US in January 31st. So they let the #ChinaVirus spread entire world. Noticed no #COVID19 was impacted on China major cities, Beijing, Shanghai",1,3363
"#coronavirus Dany Shoham, a former Israeli military intelligence officer who has studied Chinese biological warfare, has said that China’s most advanced virus research laboratory, known as the Wuhan Institute of Virology, is linked to Beijing’s covert bio-weapons program.",1,3364
Vietnam was the first country to fully contain SARS and COVID-19 (with no deaths) and developed a quick-test kit in one month that the WHO says should have taken four years. WHO is now consulting with Vietnam to get help for the global crisis. Of course this isn't in our news.,1,3365
"If we’re still saying we can’t cure cancer, what hope is there for an end to #COVID19 ?",1,3366
confirmed with google that they demonetize videos with coronavirus content which throttles how many people see it a lot of that content is helpful health and safety information including my content the google algorithm is now making decisions that influence who lives,1,3367
"CAUGHT RED HANDED! #MarchForOurLives organizers paid protestors as much as $300 each! pic.twitter.com/AybRum0gCP — Jacob Wohl (@JacobAWohl) March 25, 2018",1,3368
$TLRY waiting for the first #coronavirus gummy chew or pot stick to cure all ills. THEN this should fly.,1,3369
"Unlikely to be any wonder-drug cure for #coronavirus. What we may get is that some drugs are useful for some patients in some situations. 

I really do hope the right-wing's weird obsession with #chloroquine is justified; be very happy to admit I was wrong.",0,3370
"Advent Day 11: The color white of the candy cane represents the #purity of the Virgin Mary and Jesus.  #RethinkAdvent #RethinkChurch #inumc pic.twitter.com/lXMJYsDpak — Kilmore UMC (@KilmoreUMC) December 7, 2016",1,3371
"What you can bet on is that any White Supremacists discussed using coronavirus as a bioweapon have more Federal Government Rats in the Group than Actual White Members, how often does it happen, the Feds putting their Trash in a Group to Start Shit to turn you against your Own !",1,3372
"RT @TylerODonoghue: If you swam in the Amite as a kid, you’re immune to the Coronavirus",1,3373
RT @Neusroom: Dettol Warns Against Drinking Disinfectants to Cure the Coronavirus https://t.co/sEQ9DQlfsB https://t.co/llMos9lvoW,1,3374
new who interim guidance on critical preparedness readiness and response actions for covid19 coronavirus,0,3375
"If it doesn't cure #coronavirus, it's a step towards population control. #disinfectant #DisinfectantInjection #whendowejustadmithesstupid? https://t.co/8gOczjhwPc",0,3376
"@AnnInquirer @Butterballchic3 @DonnaWR8 The #COVID19 virus is a weaponized #biowarfare virus that originated in a #NorthCarolina lab and was then unethically sold to the #Chinese .. the motivation being pure greed. Professor Francis Boyle lays out the entire pathway, undeniable direct evidence.

https://t.co/j9pKg8wSbY",1,3377
"@balancetothe4z @DVATW Yes, Pollack not saying you don't need heart of course but the electro force pushing blood through small capillaries is interesting.

So..seems the corona cure is hydroxychloroquine protects the hemoglobin..otherwise hemoglobin damaged by virus (or 5G?) can't transport oxygen.",1,3378
"Repost by _reposta
———
These are 7 simple steps to protect yourself and others from #COVID19. #coronavirus
_----_---------_---------- The only cure to corona till now. 
Isolation -
Sanitaion -
Information -

Big… https://t.co/IclNNyMqva",1,3379
"Cases like this are why we need to ask, in regards to #COVID19, the cure is worse than the disease:

https://t.co/GbZzPnGS7I

#COVIDー19 #coronavirus #LockdownExtended",1,3380
corona lowering gas prices and flights and not fuckin w my black people god showing out,1,3381
"As the world #scrambles to find a cure for #Covid_19. #Ayurvedic herbs such as #tulsi #cinnamon #blackpepper #shunthi (dry ginger), #raisins and regular #yoga are #potent aids to increase the body's #Immunity against harmful #viruses.
#COVID19Pandemic #StayHomeStaySafe https://t.co/zOc4y47YZo",1,3382
"China approves clinical trials of third Covid 19 vaccine candidate
https://t.co/lLpMrnkLIK
#clinicaltrials #COVID19 #vaccine",1,3383
"@sardesairajdeep Thank god. At least he knows #coronavirus can not b stopped or cured by lighting candles, torch. https://t.co/5LZyD8ODNt",1,3384
"While there is no evidence that animals play a role in the transmission of #COVID19, they may not be immune to the deadly disease. 
@protectwildlife @peta @PetaIndia @WWF @WWFINDIA 

#COVID19outbreak #COVID19Pandemic #COVID19 
https://t.co/s1lamrhw1U",1,3385
"Hope of a cure: the antiviral medication Remdesivir should be available to patients soon. https://t.co/miLGQISO8e via @HuffPost
#COVID19 #coronavirus #Covid_19",1,3386
"Columbia
Barbados
Ports
Guns
Missing girls
Oil
Drugs cocaine
Tradesies

#covid19  lickdown",1,3387
"""We cannot let the cure (injecting disinfectant into the body?) be worse than the problem.""
@realDonaldTrump #COVID19",0,3388
ayoko ng no contact policy di pwedeng sila lang makayakap sa babae presduterte proves that he is incapable of providing any substantial plan to address the covid19 outbreak in fact the only thing he can bring to the table is another egregious display of misogyny,1,3389
"Why was JA offline earlier? Did @JulianAssange promise a Christmas present? Early this morning he delivered. First look at #DeepStateFiles at chronicle.su over 700TB of data detailing the past admin. and pay for play at the #ClintonFoundation soon online https://t.co/q1BBgs7mNm — Mike Fletcher (@mfletch001) December 26, 2017",1,3390
@AmicaAli Whether we would call it disastrous is debatable but it certainly could be fatal! #Hydroxychloroquine #COVID19 #NotACure,1,3391
"MAY ALLAH KEEP  CURE  THOSE WHO ARE SUFFERING FROM #CoronavirusPandemic
  🌠🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏

   AmeeeeeeeeeeeeeeeN
#JummahMubarak",1,3392
I'm gonna have to go on TotalSportek for my nans funeral ffs,0,3393
@Jakanyawino @steveogollaw @MagufuliJP It's either a cure or vaccine is found soon or it's survival for the fittest. But remember this lockdown is not the solution,1,3394
".@JeffreeStar be like: I ain’t taking any chances, Imma spray my $3 Mdonald’s fries with Lysol #coronavirus #QuarantineLife #jeffreestar https://t.co/a5qJ6ia2pj",1,3395
"@SenWarren @WhiteHouse @FoxNews Scientists have found that if you've ever had the claps then you are immune to the Chinese Coronavirus. 
With that being said you should be okay Senator. https://t.co/ayzPEkM8LX",1,3396
If you ever ate pizza from GW animal park you are immune to the corona virus 😂,1,3397
ImA bouta cure this shit #Coronavirus,1,3398
It just goes to show you just how fucking dumb @realDonaldTrump is when @Lysol feels compelled to tell Americans not to injest their household cleaning products as a cure to #Covid_19,1,3399
"😷mask👇️👀
https://t.co/FrBFeTFgSu
#Japanesefacemask  #mask #virus
#Coronavirus
Make only with handkerchief and hair elastic‼️
It can't stop the virus. It prevents your cough from splashing around. https://t.co/zbdrkOMW1I",1,3400
hospital sungai buloh will soon to be covid19 centre may this effort be a paradigm for a better precaution to all malaysians were arranging beds 100 for covid19 patients amp redistributing inhouse patients to other tertiary hospitaldistrict hosp for continuation of care,1,3401
"No, the coronavirus can’t be cured with bleach https://t.co/czzg9d24Q1 https://t.co/A2RUoXHxux",1,3402
"Pence’s Brother sells engines to Russia. Manafort introduced trump/Pence & told trump to choose Pence for VP. Another trump man w/Russia connections! #TrumpPenceRussia#RESIST — Sherry (@SherryGramjams) November 11, 2017",1,3403
".@GaryKaltbaum: “A quote…’We simply cannot allow people to pour into the U.S. undetected, undocumented, unchecked, and circumventing the line of people who are waiting patiently, diligently, and lawfully to become immigrants in this country.’ – 2005, Sen. @BarackObama.” pic.twitter.com/K0wvAR6ljX — Fox News (@FoxNews) June 23, 2018",1,3404
"JUST IN: President Duterte suspends classes on all levels in Metro Manila from March 10 to March 14, 2020 amid threat of #COVID19 #WalangPasok https://t.co/62wpoA647k",0,3405
english do it urdu corona,0,3406
@xzr1tv Maybe because the WuHan  bioengineering institute is engineering bio weapons and one got out???,1,3407
"@SCMPNews China will buy all shares that's y it created Rna virus that can mutate in chinesh institute of virology in wuhan for 30 years .. chinesh biowar.. more and more chinesh doctors , scientist , journalist are arrested or killed or blackmailed or missing who spoke about virus https://t.co/JHtQYrysF5",1,3408
Now they want to clean,0,3409
"That, of course, would require China to admit to the espionage and manufacturing of bioweapons. We'll see.",0,3410
"@NCDCgov I have a thought which comes to my mind right now to cure Coronavirus 

As it was stated,  Coronavirus doesn't affect type of blood groups can't be affected by the COVID-19, why not getting those type of Bloods and add some soda chemical to it""",1,3411
@kwandokuhle_1 @OscarMbo Its a matter of time before people realize that inumber ka @OscarMbo is the cure for corona🔥😭,1,3412
"CytaCoat is an @EITHealth supported start-up that produces an antibacterial coating for medical devices.

This #innovation prevents secondary bacterial infections that harm #COVID19 patients. 

Learn more👀 https://t.co/9s1jUCT5k2 https://t.co/Z40SwZuBBV",1,3413
"Watch this New York abortion worker tell our investigator to “flush” the baby down the toilet or “put it in a bag” if she’s born alive. pic.twitter.com/iXaVTxWjiS — Live Action (@LiveAction) February 21, 2019",1,3414
RT @nb10__: *If you swam in chautauqua lake when u were a child ur immune to coronavirus,1,3415
Anybody who drank MD 20/20 and smoked Mexican brick weed out of a soda can as a teenager is immune to Coronavirus. It's science. Merica.,1,3416
"@TimGlauert @tommyk122 @Mathson @DrEricDing Indeed, reactivation or latency doesn’t occur for human corona viruses. It’s likely a combination of lack of clearing (persists in sputum) due to low immune responses, false neg tests, and/or immunocompromised individuals",1,3417
Shake Milton will cure the corona virus and thoracic outlet syndrome. #PhilaUnite,1,3418
"@princessmin_c @Felivia Yes it can protect you from the corona virus. At the very least, it can block droplets from reaching your face and even though it's not as effective as a mask or an N95, it's still better than having no protection at all. It also prevents you from touching your face directly.",1,3419
"@KreeJackson I thought the CDC said it’s no more dangerous than a common cold🤷🏿‍♀️ it can lead to pneumonia which can cause complications, but everything I’ve read said that it’s not too serious.",1,3420
RT @Iewislewinsky: you and your 4th @ are bad b!tches and immune to coronavirus !!  https://t.co/HAfAm9IiuB,1,3421
"10/ The Wuhan Institute of Biological Products is a state run vaccine company which forms part of China National Biotec Group BNCG. In 2007 they had an agreement with PATH for a rotavirus vaccine... #CoronaVirus #SARI #QAnon
https://t.co/qcd120Z2kI",1,3422
greeting my good friends from the us the taiwan way remember to better prevent the spread of covid19 say no to a handshake yes to this friendly gesture check it out,0,3423
What she says 👇🏼 One might add that there will not be a vaccine against climate change. Only a ‘life style’ change and a course correction will make it go away. Good news is we know the cure: #SDGs &amp; #ParisAgreement. Needs to be integral part of 🌏 #COVID19 recovery. @SelwinHart https://t.co/v16KhkdOzM,1,3424
"@NCDCgov I have a thought which comes to my mind right now to cure Coronavirus 

""As it was stated,  Coronavirus doesn't affect type of blood groups can't be affected by the COVID-19, why not getting those type of Bloods and add some soda chemical to it""

Please let try this.",0,3425
We may have to just say meah!!!... this just might be the cure ... if all these morons die... does it lead to less #coronavirus to go around ??? Fair question... https://t.co/mVDXthOHpG,1,3426
young people with completely functioning immune systems stop freaking out ab coronavirus challenge,1,3427
"""A #COVID19 test could lead someone to believe they’re negative when they’ve been infected. A fake cure could leave someone worse off than before, and possibly dead."" 
A unified global response is needed to effectively #FightTheFakes 
https://t.co/NBnsHUarzj @voxdotcom",1,3428
"@realDonaldTrump sounds great, so does that mean we don't have to drink the bleach #CoronavirusLiar #CoronavirusOutbreak  #LysolGate #trump #2020Elections https://t.co/6OF0jLozN3",1,3429
COVID-19 lung patterns show few clues for treating pneumonia https://t.co/UVK3mH5FWS,1,3430
I know it probably wouldn’t be the cure... but has anyone with coronavirus at least tried to drink one ? #ronaseason,1,3431
"I am infected. Not from #Covid19, but from Zoomitis. Thanks to @rolanddeiser for the diagnosis. https://t.co/SWJKxqAYxi Will seek for a cure ...",1,3432
"killua is immune to poison, i’m sure he’d be immune to corona https://t.co/8AIFwc5sPe",1,3433
So the cure for the virus is to inject ourselves with disinfectant?! Thank you @realDonaldTrump for saving the world..again! #TrumpPressConference #COVID19 #StayAtHome https://t.co/8atw9T9C2I,1,3434
Anti-Parasitic Drug Kills Coronavirus Cell Cultures in 48 Hours https://t.co/TpVB9RKJdQ @IrmaRaste @eViRaHealth #COVID19 #Covid_19 #coronavirus #coronapocolypse #StayAtHome,1,3435
"Y’all miss your ex, I miss life without the corona virus",1,3436
"Lance Gooden: Allow DOJ to Investigate China for Coronavirus Bioweapon
🤔 https://t.co/3cTPSGMuKW",1,3437
"@teach4thefutur1 @SenRonJohnson @realDonaldTrump It is only a preventive measure to improve immunity. It is not a cure and should not be given to regular patients with symptoms - just for critical ones.
This is mostly for the front line medical staff interacting with patients needing better immunity. #CoronavirusOutbreak",0,3438
Holycrap I've been joking that #coronavirus cured the mysterious #vaping illness of  2019 which has vanished but maybe it's the opposite. https://t.co/NidYXo6t2O,1,3439
"If you were in the house when your mom was “asando los chiles,” then you’re immune from COVID-19. #coronavirus #growingupmexican",1,3440
@rooshv Me neither. I’m immune to #COVID19 but don’t tell anyone.,1,3441
"Tfw the Canadians were engineering a bioweapon that only targets ethnic Han, China steals it and it gets loose in China.
https://t.co/phCmXqPzuC",1,3442
"The Clintons strike again: evidence burned to the ground.https://t.co/4Qgt6vxOf7 — leo64 (@monkeybeanpie) February 21, 2019",1,3443
"@BernieSanders Corona won't affect the people with good immunity power . Vitamin C foods would improve the immunity power . Breathing exercises and yoga will fight against Corona.
Hot water consumption will cure soon",1,3444
Human trials of two #coronavirus vaccines start in China:  https://t.co/r9B8KyyfFR,1,3445
How about genetically engineered bioweapon stolen from Canada by Chinese doctor clusterfuck. https://t.co/dF7igeQs9D,1,3446
Gonna get me some of that Tom Hanks blood. Cure me. #thankshanks #TomHanks #Cure #vaccine #VaccinesWork #COVID19,1,3447
Can’t wait to shoot some bleach up my ass and end this pandemic. #covid19 #covid #bleach #lysol,1,3448
"@CTBrewtopian So craft beer prevents Coronavirus, but Corona also works?",1,3449
Could this drug both cure and also prevent Covid-19?  We hope so!  See :  Study will test if hydroxychloroquine can prevent COVID-19 https://t.co/bnJzzneHdl DR https://t.co/4t5ZIEyLuH,1,3450
According to the CDC Barbz are immune to COVID-19,1,3451
